Cell	Group	Amp	Shape	Rep	Spikes
148	3	1	1	4	0
148	3	1	2	4	0
148	3	1	3	4	0
148	3	1	4	4	1
148	3	2	1	4	0
148	3	2	2	4	0
148	3	2	3	4	1
148	3	2	4	4	1
148	3	3	1	4	1
148	3	3	2	4	1
148	3	3	3	4	2
148	3	3	4	4	2
148	3	1	1	5	0
148	3	1	2	5	0
148	3	1	3	5	0
148	3	1	4	5	0
148	3	2	1	5	0
148	3	2	2	5	0
148	3	2	3	5	1
148	3	2	4	5	1
148	3	3	1	5	1
148	3	3	2	5	1
148	3	3	3	5	2
148	3	3	4	5	1
149	3	1	1	1	0
149	3	1	2	1	0
149	3	1	3	1	1
149	3	1	4	1	1
149	3	2	1	1	0
149	3	2	2	1	0
149	3	2	3	1	2
149	3	2	4	1	3
149	3	3	1	1	1
149	3	3	2	1	2
149	3	3	3	1	2
149	3	3	4	1	2
149	3	1	1	2	0
149	3	1	2	2	0
149	3	1	3	2	0
149	3	1	4	2	1
149	3	2	1	2	0
149	3	2	2	2	0
149	3	2	3	2	1
149	3	2	4	2	1
149	3	3	1	2	0
149	3	3	2	2	1
149	3	3	3	2	2
149	3	3	4	2	2
149	3	1	1	3	0
149	3	1	2	3	0
149	3	1	3	3	1
149	3	1	4	3	0
149	3	2	1	3	0
149	3	2	2	3	1
149	3	2	3	3	2
149	3	2	4	3	1
149	3	3	1	3	1
149	3	3	2	3	1
149	3	3	3	3	2
149	3	3	4	3	1
149	3	1	1	4	0
149	3	1	2	4	0
149	3	1	3	4	0
149	3	1	4	4	1
149	3	2	1	4	0
149	3	2	2	4	0
149	3	2	3	4	2
149	3	2	4	4	1
149	3	3	1	4	0
149	3	3	2	4	1
149	3	3	3	4	2
149	3	3	4	4	2
149	3	1	1	5	0
149	3	1	2	5	0
149	3	1	3	5	0
149	3	1	4	5	0
149	3	2	1	5	0
149	3	2	2	5	0
149	3	2	3	5	2
149	3	2	4	5	1
149	3	3	1	5	0
149	3	3	2	5	0
149	3	3	3	5	2
149	3	3	4	5	2
150	3	1	1	1	0
150	3	1	2	1	0
150	3	1	3	1	0
150	3	1	4	1	0
150	3	2	1	1	0
150	3	2	2	1	0
150	3	2	3	1	1
150	3	2	4	1	1
150	3	3	1	1	1
150	3	3	2	1	1
150	3	3	3	1	1
150	3	3	4	1	1
150	3	1	1	2	0
150	3	1	2	2	0
150	3	1	3	2	0
150	3	1	4	2	0
150	3	2	1	2	0
150	3	2	2	2	1
150	3	2	3	2	1
150	3	2	4	2	0
150	3	3	1	2	1
150	3	3	2	2	1
150	3	3	3	2	2
150	3	3	4	2	1
150	3	1	1	3	0
150	3	1	2	3	0
150	3	1	3	3	0
150	3	1	4	3	0
150	3	2	1	3	1
150	3	2	2	3	1
150	3	2	3	3	1
150	3	2	4	3	0
150	3	3	1	3	1
150	3	3	2	3	1
150	3	3	3	3	1
150	3	3	4	3	1
150	3	1	1	4	0
150	3	1	2	4	0
150	3	1	3	4	0
150	3	1	4	4	0
150	3	2	1	4	0
150	3	2	2	4	1
150	3	2	3	4	1
150	3	2	4	4	1
150	3	3	1	4	1
150	3	3	2	4	1
150	3	3	3	4	1
150	3	3	4	4	1
150	3	1	1	5	0
150	3	1	2	5	0
150	3	1	3	5	0
150	3	1	4	5	0
150	3	2	1	5	0
150	3	2	2	5	0
150	3	2	3	5	1
150	3	2	4	5	1
150	3	3	1	5	1
150	3	3	2	5	2
150	3	3	3	5	1
150	3	3	4	5	1
151	3	1	1	1	0
151	3	1	2	1	0
151	3	1	3	1	1
151	3	1	4	1	1
151	3	2	1	1	0
151	3	2	2	1	1
151	3	2	3	1	2
151	3	2	4	1	6
151	3	3	1	1	1
151	3	3	2	1	2
151	3	3	3	1	5
151	3	3	4	1	9
151	3	1	1	2	0
151	3	1	2	2	0
151	3	1	3	2	0
151	3	1	4	2	2
151	3	2	1	2	0
151	3	2	2	2	1
151	3	2	3	2	2
151	3	2	4	2	4
151	3	3	1	2	1
151	3	3	2	2	2
151	3	3	3	2	3
151	3	3	4	2	4
151	3	1	1	3	0
151	3	1	2	3	0
151	3	1	3	3	1
151	3	1	4	3	1
151	3	2	1	3	0
151	3	2	2	3	0
151	3	2	3	3	2
151	3	2	4	3	4
151	3	3	1	3	1
151	3	3	2	3	2
151	3	3	3	3	3
151	3	3	4	3	4
151	3	1	1	4	0
151	3	1	2	4	0
151	3	1	3	4	1
151	3	1	4	4	1
151	3	2	1	4	0
151	3	2	2	4	1
151	3	2	3	4	3
151	3	2	4	4	2
151	3	3	1	4	1
151	3	3	2	4	1
151	3	3	3	4	2
151	3	3	4	4	2
151	3	1	1	5	0
151	3	1	2	5	0
151	3	1	3	5	1
151	3	1	4	5	1
151	3	2	1	5	1
151	3	2	2	5	1
151	3	2	3	5	1
151	3	2	4	5	2
151	3	3	1	5	1
151	3	3	2	5	2
151	3	3	3	5	3
151	3	3	4	5	4
152	3	1	1	1	0
152	3	1	2	1	0
152	3	1	3	1	0
152	3	1	4	1	0
152	3	2	1	1	0
152	3	2	2	1	0
152	3	2	3	1	0
152	3	2	4	1	0
152	3	3	1	1	0
152	3	3	2	1	0
152	3	3	3	1	1
152	3	3	4	1	1
152	3	1	1	2	0
152	3	1	2	2	0
152	3	1	3	2	0
152	3	1	4	2	0
152	3	2	1	2	0
152	3	2	2	2	0
152	3	2	3	2	0
152	3	2	4	2	0
152	3	3	1	2	0
152	3	3	2	2	0
152	3	3	3	2	1
152	3	3	4	2	1
152	3	1	1	3	0
152	3	1	2	3	0
152	3	1	3	3	0
152	3	1	4	3	0
152	3	2	1	3	0
152	3	2	2	3	0
152	3	2	3	3	0
152	3	2	4	3	0
152	3	3	1	3	0
152	3	3	2	3	0
152	3	3	3	3	1
152	3	3	4	3	1
152	3	1	1	4	0
152	3	1	2	4	0
152	3	1	3	4	0
152	3	1	4	4	0
152	3	2	1	4	0
152	3	2	2	4	0
152	3	2	3	4	0
152	3	2	4	4	0
152	3	3	1	4	0
152	3	3	2	4	0
152	3	3	3	4	1
152	3	3	4	4	0
152	3	1	1	5	0
152	3	1	2	5	0
152	3	1	3	5	0
152	3	1	4	5	0
152	3	2	1	5	0
152	3	2	2	5	0
152	3	2	3	5	0
152	3	2	4	5	0
152	3	3	1	5	0
152	3	3	2	5	0
152	3	3	3	5	0
152	3	3	4	5	0
153	3	1	1	1	0
153	3	1	2	1	0
153	3	1	3	1	1
153	3	1	4	1	4
153	3	2	1	1	0
153	3	2	2	1	0
153	3	2	3	1	6
153	3	2	4	1	18
153	3	3	1	1	0
153	3	3	2	1	2
153	3	3	3	1	12
153	3	3	4	1	21
153	3	1	1	2	0
153	3	1	2	2	0
153	3	1	3	2	2
153	3	1	4	2	2
153	3	2	1	2	0
153	3	2	2	2	0
153	3	2	3	2	4
153	3	2	4	2	10
153	3	3	1	2	0
153	3	3	2	2	1
153	3	3	3	2	8
153	3	3	4	2	20
153	3	1	1	3	0
153	3	1	2	3	0
153	3	1	3	3	1
153	3	1	4	3	2
153	3	2	1	3	0
153	3	2	2	3	0
153	3	2	3	3	3
153	3	2	4	3	12
153	3	3	1	3	0
153	3	3	2	3	1
153	3	3	3	3	8
153	3	3	4	3	21
153	3	1	1	4	0
153	3	1	2	4	0
153	3	1	3	4	0
153	3	1	4	4	1
153	3	2	1	4	0
153	3	2	2	4	0
153	3	2	3	4	3
153	3	2	4	4	4
153	3	3	1	4	0
153	3	3	2	4	1
153	3	3	3	4	10
153	3	3	4	4	21
153	3	1	1	5	0
153	3	1	2	5	0
153	3	1	3	5	2
153	3	1	4	5	2
153	3	2	1	5	0
153	3	2	2	5	0
153	3	2	3	5	2
153	3	2	4	5	1
153	3	3	1	5	0
153	3	3	2	5	0
153	3	3	3	5	6
153	3	3	4	5	12
154	3	1	1	1	0
154	3	1	2	1	0
154	3	1	3	1	0
154	3	1	4	1	1
154	3	2	1	1	0
154	3	2	2	1	1
154	3	2	3	1	1
154	3	2	4	1	1
154	3	3	1	1	2
154	3	3	2	1	1
154	3	3	3	1	3
154	3	3	4	1	3
154	3	1	1	2	0
154	3	1	2	2	0
154	3	1	3	2	0
154	3	1	4	2	0
154	3	2	1	2	0
154	3	2	2	2	1
154	3	2	3	2	2
154	3	2	4	2	1
154	3	3	1	2	1
154	3	3	2	2	1
154	3	3	3	2	3
154	3	3	4	2	2
154	3	1	1	3	0
154	3	1	2	3	0
154	3	1	3	3	0
154	3	1	4	3	0
154	3	2	1	3	0
154	3	2	2	3	1
154	3	2	3	3	1
154	3	2	4	3	1
154	3	3	1	3	2
154	3	3	2	3	2
154	3	3	3	3	5
154	3	3	4	3	2
154	3	1	1	4	0
154	3	1	2	4	0
154	3	1	3	4	0
154	3	1	4	4	0
154	3	2	1	4	0
154	3	2	2	4	2
154	3	2	3	4	2
154	3	2	4	4	1
154	3	3	1	4	1
154	3	3	2	4	2
154	3	3	3	4	4
154	3	3	4	4	2
154	3	1	1	5	0
154	3	1	2	5	0
154	3	1	3	5	0
154	3	1	4	5	0
154	3	2	1	5	1
154	3	2	2	5	1
154	3	2	3	5	1
154	3	2	4	5	1
154	3	3	1	5	2
154	3	3	2	5	2
154	3	3	3	5	3
154	3	3	4	5	4
155	3	1	1	1	0
155	3	1	2	1	0
155	3	1	3	1	1
155	3	1	4	1	1
155	3	2	1	1	0
155	3	2	2	1	0
155	3	2	3	1	2
155	3	2	4	1	2
155	3	3	1	1	0
155	3	3	2	1	1
155	3	3	3	1	4
155	3	3	4	1	5
155	3	1	1	2	0
155	3	1	2	2	0
155	3	1	3	2	2
155	3	1	4	2	2
155	3	2	1	2	0
155	3	2	2	2	1
155	3	2	3	2	1
155	3	2	4	2	1
155	3	3	1	2	0
155	3	3	2	2	1
155	3	3	3	2	3
155	3	3	4	2	2
155	3	1	1	3	0
155	3	1	2	3	0
155	3	1	3	3	1
155	3	1	4	3	2
155	3	2	1	3	0
155	3	2	2	3	0
155	3	2	3	3	1
155	3	2	4	3	2
155	3	3	1	3	0
155	3	3	2	3	1
155	3	3	3	3	1
155	3	3	4	3	3
155	3	1	1	4	0
155	3	1	2	4	0
155	3	1	3	4	1
155	3	1	4	4	1
155	3	2	1	4	0
155	3	2	2	4	1
155	3	2	3	4	1
155	3	2	4	4	1
155	3	3	1	4	0
155	3	3	2	4	1
155	3	3	3	4	2
155	3	3	4	4	2
155	3	1	1	5	0
155	3	1	2	5	0
155	3	1	3	5	0
155	3	1	4	5	1
155	3	2	1	5	0
155	3	2	2	5	0
155	3	2	3	5	2
155	3	2	4	5	2
155	3	3	1	5	0
155	3	3	2	5	1
155	3	3	3	5	1
155	3	3	4	5	2
156	3	1	1	1	0
156	3	1	2	1	0
156	3	1	3	1	0
156	3	1	4	1	0
156	3	2	1	1	0
156	3	2	2	1	0
156	3	2	3	1	1
156	3	2	4	1	1
156	3	3	1	1	0
156	3	3	2	1	0
156	3	3	3	1	2
156	3	3	4	1	2
156	3	1	1	2	0
156	3	1	2	2	0
156	3	1	3	2	0
156	3	1	4	2	0
156	3	2	1	2	0
156	3	2	2	2	0
156	3	2	3	2	1
156	3	2	4	2	1
156	3	3	1	2	0
156	3	3	2	2	0
156	3	3	3	2	2
156	3	3	4	2	2
156	3	1	1	3	0
156	3	1	2	3	0
156	3	1	3	3	0
156	3	1	4	3	0
156	3	2	1	3	0
156	3	2	2	3	0
156	3	2	3	3	0
156	3	2	4	3	0
156	3	3	1	3	0
156	3	3	2	3	0
156	3	3	3	3	2
156	3	3	4	3	1
156	3	1	1	4	0
156	3	1	2	4	0
156	3	1	3	4	0
156	3	1	4	4	0
156	3	2	1	4	0
156	3	2	2	4	0
156	3	2	3	4	1
156	3	2	4	4	2
156	3	3	1	4	0
156	3	3	2	4	0
156	3	3	3	4	1
156	3	3	4	4	1
156	3	1	1	5	0
156	3	1	2	5	0
156	3	1	3	5	0
156	3	1	4	5	0
156	3	2	1	5	0
156	3	2	2	5	0
156	3	2	3	5	0
156	3	2	4	5	1
156	3	3	1	5	0
156	3	3	2	5	1
156	3	3	3	5	0
156	3	3	4	5	2
157	0	1	1	1	0
157	0	1	2	1	0
157	0	1	3	1	0
157	0	1	4	1	0
157	0	2	1	1	0
157	0	2	2	1	0
157	0	2	3	1	2
157	0	2	4	1	2
157	0	3	1	1	1
157	0	3	2	1	1
157	0	3	3	1	5
157	0	3	4	1	5
157	0	1	1	2	0
157	0	1	2	2	0
157	0	1	3	2	0
157	0	1	4	2	0
157	0	2	1	2	0
157	0	2	2	2	0
157	0	2	3	2	1
157	0	2	4	2	3
157	0	3	1	2	0
157	0	3	2	2	2
157	0	3	3	2	4
157	0	3	4	2	8
157	0	1	1	3	0
157	0	1	2	3	0
157	0	1	3	3	0
157	0	1	4	3	0
157	0	2	1	3	0
157	0	2	2	3	0
157	0	2	3	3	1
157	0	2	4	3	5
157	0	3	1	3	1
157	0	3	2	3	2
157	0	3	3	3	6
157	0	3	4	3	9
157	0	1	1	4	0
157	0	1	2	4	0
157	0	1	3	4	0
157	0	1	4	4	0
157	0	2	1	4	0
157	0	2	2	4	1
157	0	2	3	4	2
157	0	2	4	4	7
157	0	3	1	4	1
157	0	3	2	4	2
157	0	3	3	4	5
157	0	3	4	4	7
157	0	1	1	5	0
157	0	1	2	5	0
157	0	1	3	5	1
157	0	1	4	5	0
157	0	2	1	5	0
157	0	2	2	5	1
157	0	2	3	5	3
157	0	2	4	5	3
157	0	3	1	5	1
157	0	3	2	5	1
157	0	3	3	5	5
157	0	3	4	5	10
158	0	1	1	1	0
158	0	1	2	1	0
158	0	1	3	1	0
158	0	1	4	1	0
158	0	2	1	1	0
158	0	2	2	1	0
158	0	2	3	1	2
158	0	2	4	1	2
158	0	3	1	1	0
158	0	3	2	1	0
158	0	3	3	1	2
158	0	3	4	1	2
158	0	1	1	2	0
158	0	1	2	2	0
158	0	1	3	2	0
158	0	1	4	2	0
158	0	2	1	2	0
158	0	2	2	2	0
158	0	2	3	2	2
158	0	2	4	2	4
158	0	3	1	2	0
158	0	3	2	2	1
158	0	3	3	2	3
158	0	3	4	2	6
158	0	1	1	3	0
158	0	1	2	3	0
158	0	1	3	3	1
158	0	1	4	3	1
158	0	2	1	3	1
158	0	2	2	3	1
158	0	2	3	3	2
158	0	2	4	3	2
158	0	3	1	3	0
158	0	3	2	3	1
158	0	3	3	3	4
158	0	3	4	3	3
158	0	1	1	4	0
158	0	1	2	4	0
158	0	1	3	4	0
158	0	1	4	4	0
158	0	2	1	4	0
158	0	2	2	4	0
158	0	2	3	4	2
158	0	2	4	4	1
158	0	3	1	4	0
158	0	3	2	4	1
158	0	3	3	4	2
158	0	3	4	4	3
158	0	1	1	5	0
158	0	1	2	5	0
158	0	1	3	5	0
158	0	1	4	5	0
158	0	2	1	5	0
158	0	2	2	5	0
158	0	2	3	5	2
158	0	2	4	5	2
158	0	3	1	5	1
158	0	3	2	5	1
158	0	3	3	5	3
158	0	3	4	5	6
159	0	1	1	1	0
159	0	1	2	1	0
159	0	1	3	1	0
159	0	1	4	1	0
159	0	2	1	1	0
159	0	2	2	1	0
159	0	2	3	1	0
159	0	2	4	1	0
159	0	3	1	1	1
159	0	3	2	1	1
159	0	3	3	1	1
159	0	3	4	1	1
159	0	1	1	2	0
159	0	1	2	2	0
159	0	1	3	2	0
159	0	1	4	2	0
159	0	2	1	2	0
159	0	2	2	2	0
159	0	2	3	2	0
159	0	2	4	2	0
159	0	3	1	2	1
159	0	3	2	2	1
159	0	3	3	2	1
159	0	3	4	2	0
159	0	1	1	3	0
159	0	1	2	3	0
159	0	1	3	3	0
159	0	1	4	3	0
159	0	2	1	3	0
159	0	2	2	3	0
159	0	2	3	3	0
159	0	2	4	3	0
159	0	3	1	3	1
159	0	3	2	3	1
159	0	3	3	3	1
159	0	3	4	3	0
159	0	1	1	4	0
159	0	1	2	4	0
159	0	1	3	4	0
159	0	1	4	4	0
159	0	2	1	4	0
159	0	2	2	4	0
159	0	2	3	4	0
159	0	2	4	4	0
159	0	3	1	4	1
159	0	3	2	4	1
159	0	3	3	4	0
159	0	3	4	4	0
159	0	1	1	5	0
159	0	1	2	5	0
159	0	1	3	5	0
159	0	1	4	5	0
159	0	2	1	5	0
159	0	2	2	5	0
159	0	2	3	5	0
159	0	2	4	5	0
159	0	3	1	5	1
159	0	3	2	5	1
159	0	3	3	5	1
159	0	3	4	5	0
160	0	1	1	1	0
160	0	1	2	1	0
160	0	1	3	1	1
160	0	1	4	1	1
160	0	2	1	1	0
160	0	2	2	1	1
160	0	2	3	1	1
160	0	2	4	1	1
160	0	3	1	1	1
160	0	3	2	1	1
160	0	3	3	1	1
160	0	3	4	1	1
160	0	1	1	2	0
160	0	1	2	2	0
160	0	1	3	2	1
160	0	1	4	2	1
160	0	2	1	2	1
160	0	2	2	2	1
160	0	2	3	2	0
160	0	2	4	2	0
160	0	3	1	2	1
160	0	3	2	2	1
160	0	3	3	2	1
160	0	3	4	2	1
160	0	1	1	3	0
160	0	1	2	3	0
160	0	1	3	3	1
160	0	1	4	3	0
160	0	2	1	3	1
160	0	2	2	3	1
160	0	2	3	3	1
160	0	2	4	3	1
160	0	3	1	3	1
160	0	3	2	3	1
160	0	3	3	3	1
160	0	3	4	3	1
160	0	1	1	4	0
160	0	1	2	4	0
160	0	1	3	4	1
160	0	1	4	4	1
160	0	2	1	4	1
160	0	2	2	4	1
160	0	2	3	4	1
160	0	2	4	4	1
160	0	3	1	4	1
160	0	3	2	4	1
160	0	3	3	4	1
160	0	3	4	4	1
160	0	1	1	5	0
160	0	1	2	5	0
160	0	1	3	5	0
160	0	1	4	5	0
160	0	2	1	5	0
160	0	2	2	5	0
160	0	2	3	5	1
160	0	2	4	5	0
160	0	3	1	5	1
160	0	3	2	5	1
160	0	3	3	5	1
160	0	3	4	5	0
161	0	1	1	1	0
161	0	1	2	1	0
161	0	1	3	1	1
161	0	1	4	1	3
161	0	2	1	1	0
161	0	2	2	1	1
161	0	2	3	1	10
161	0	2	4	1	9
161	0	3	1	1	2
161	0	3	2	1	2
161	0	3	3	1	8
161	0	3	4	1	16
161	0	1	1	2	0
161	0	1	2	2	0
161	0	1	3	2	1
161	0	1	4	2	1
161	0	2	1	2	0
161	0	2	2	2	0
161	0	2	3	2	6
161	0	2	4	2	13
161	0	3	1	2	1
161	0	3	2	2	2
161	0	3	3	2	11
161	0	3	4	2	15
161	0	1	1	3	0
161	0	1	2	3	0
161	0	1	3	3	1
161	0	1	4	3	2
161	0	2	1	3	0
161	0	2	2	3	1
161	0	2	3	3	6
161	0	2	4	3	9
161	0	3	1	3	2
161	0	3	2	3	3
161	0	3	3	3	10
161	0	3	4	3	20
161	0	1	1	4	0
161	0	1	2	4	0
161	0	1	3	4	1
161	0	1	4	4	0
161	0	2	1	4	0
161	0	2	2	4	1
161	0	2	3	4	6
161	0	2	4	4	11
161	0	3	1	4	1
161	0	3	2	4	3
161	0	3	3	4	10
161	0	3	4	4	30
161	0	1	1	5	0
161	0	1	2	5	0
161	0	1	3	5	2
161	0	1	4	5	1
161	0	2	1	5	1
161	0	2	2	5	1
161	0	2	3	5	7
161	0	2	4	5	11
161	0	3	1	5	2
161	0	3	2	5	3
161	0	3	3	5	16
161	0	3	4	5	19
162	0	1	1	1	0
162	0	1	2	1	0
162	0	1	3	1	0
162	0	1	4	1	0
162	0	2	1	1	0
162	0	2	2	1	0
162	0	2	3	1	0
162	0	2	4	1	0
162	0	3	1	1	1
162	0	3	2	1	1
162	0	3	3	1	1
162	0	3	4	1	0
162	0	1	1	2	0
162	0	1	2	2	0
162	0	1	3	2	0
162	0	1	4	2	0
162	0	2	1	2	0
162	0	2	2	2	0
162	0	2	3	2	0
162	0	2	4	2	0
162	0	3	1	2	1
162	0	3	2	2	1
162	0	3	3	2	1
162	0	3	4	2	0
162	0	1	1	3	0
162	0	1	2	3	0
162	0	1	3	3	0
162	0	1	4	3	0
162	0	2	1	3	0
162	0	2	2	3	0
162	0	2	3	3	0
162	0	2	4	3	0
162	0	3	1	3	1
162	0	3	2	3	1
162	0	3	3	3	1
162	0	3	4	3	0
162	0	1	1	4	0
162	0	1	2	4	0
162	0	1	3	4	0
162	0	1	4	4	0
162	0	2	1	4	0
162	0	2	2	4	0
162	0	2	3	4	0
162	0	2	4	4	0
162	0	3	1	4	1
162	0	3	2	4	1
162	0	3	3	4	1
162	0	3	4	4	0
162	0	1	1	5	0
162	0	1	2	5	0
162	0	1	3	5	0
162	0	1	4	5	0
162	0	2	1	5	0
162	0	2	2	5	1
162	0	2	3	5	0
162	0	2	4	5	0
162	0	3	1	5	1
162	0	3	2	5	1
162	0	3	3	5	1
162	0	3	4	5	0
163	0	1	1	1	0
163	0	1	2	1	0
163	0	1	3	1	0
163	0	1	4	1	0
163	0	2	1	1	1
163	0	2	2	1	1
163	0	2	3	1	1
163	0	2	4	1	0
163	0	3	1	1	1
163	0	3	2	1	1
163	0	3	3	1	1
163	0	3	4	1	1
163	0	1	1	2	0
163	0	1	2	2	0
163	0	1	3	2	0
163	0	1	4	2	0
163	0	2	1	2	0
163	0	2	2	2	1
163	0	2	3	2	0
163	0	2	4	2	0
163	0	3	1	2	1
163	0	3	2	2	1
163	0	3	3	2	1
163	0	3	4	2	1
163	0	1	1	3	0
163	0	1	2	3	0
163	0	1	3	3	0
163	0	1	4	3	0
163	0	2	1	3	0
163	0	2	2	3	1
163	0	2	3	3	1
163	0	2	4	3	0
163	0	3	1	3	1
163	0	3	2	3	1
163	0	3	3	3	1
163	0	3	4	3	1
163	0	1	1	4	0
163	0	1	2	4	0
163	0	1	3	4	0
163	0	1	4	4	0
163	0	2	1	4	1
163	0	2	2	4	1
163	0	2	3	4	0
163	0	2	4	4	0
163	0	3	1	4	1
163	0	3	2	4	1
163	0	3	3	4	1
163	0	3	4	4	1
163	0	1	1	5	0
163	0	1	2	5	0
163	0	1	3	5	0
163	0	1	4	5	0
163	0	2	1	5	0
163	0	2	2	5	1
163	0	2	3	5	0
163	0	2	4	5	0
163	0	3	1	5	0
163	0	3	2	5	1
163	0	3	3	5	1
163	0	3	4	5	0
164	0	1	1	1	0
164	0	1	2	1	0
164	0	1	3	1	0
164	0	1	4	1	0
164	0	2	1	1	1
164	0	2	2	1	1
164	0	2	3	1	1
164	0	2	4	1	1
164	0	3	1	1	1
164	0	3	2	1	1
164	0	3	3	1	1
164	0	3	4	1	1
164	0	1	1	2	0
164	0	1	2	2	0
164	0	1	3	2	0
164	0	1	4	2	0
164	0	2	1	2	1
164	0	2	2	2	1
164	0	2	3	2	1
164	0	2	4	2	1
164	0	3	1	2	1
164	0	3	2	2	1
164	0	3	3	2	1
164	0	3	4	2	1
164	0	1	1	3	0
164	0	1	2	3	0
164	0	1	3	3	0
164	0	1	4	3	0
164	0	2	1	3	1
164	0	2	2	3	1
164	0	2	3	3	1
164	0	2	4	3	1
164	0	3	1	3	1
164	0	3	2	3	1
164	0	3	3	3	1
164	0	3	4	3	1
164	0	1	1	4	0
164	0	1	2	4	0
164	0	1	3	4	0
164	0	1	4	4	0
164	0	2	1	4	1
164	0	2	2	4	1
164	0	2	3	4	1
164	0	2	4	4	1
164	0	3	1	4	1
164	0	3	2	4	1
164	0	3	3	4	1
164	0	3	4	4	1
164	0	1	1	5	0
164	0	1	2	5	0
164	0	1	3	5	0
164	0	1	4	5	0
164	0	2	1	5	1
164	0	2	2	5	1
164	0	2	3	5	1
164	0	2	4	5	1
164	0	3	1	5	1
164	0	3	2	5	1
164	0	3	3	5	1
164	0	3	4	5	1
165	3	1	1	1	0
165	3	1	2	1	0
165	3	1	3	1	0
165	3	1	4	1	0
165	3	2	1	1	1
165	3	2	2	1	1
165	3	2	3	1	1
165	3	2	4	1	1
165	3	3	1	1	1
165	3	3	2	1	1
165	3	3	3	1	1
165	3	3	4	1	1
165	3	1	1	2	0
165	3	1	2	2	0
165	3	1	3	2	0
165	3	1	4	2	0
165	3	2	1	2	1
165	3	2	2	2	1
165	3	2	3	2	1
165	3	2	4	2	1
165	3	3	1	2	1
165	3	3	2	2	1
165	3	3	3	2	1
165	3	3	4	2	1
165	3	1	1	3	0
165	3	1	2	3	0
165	3	1	3	3	0
165	3	1	4	3	0
165	3	2	1	3	1
165	3	2	2	3	1
165	3	2	3	3	1
165	3	2	4	3	1
165	3	3	1	3	1
165	3	3	2	3	1
165	3	3	3	3	1
165	3	3	4	3	1
165	3	1	1	4	0
165	3	1	2	4	0
165	3	1	3	4	0
165	3	1	4	4	0
165	3	2	1	4	1
165	3	2	2	4	1
165	3	2	3	4	1
165	3	2	4	4	1
165	3	3	1	4	1
165	3	3	2	4	1
165	3	3	3	4	1
165	3	3	4	4	1
165	3	1	1	5	0
165	3	1	2	5	0
165	3	1	3	5	0
165	3	1	4	5	0
165	3	2	1	5	1
165	3	2	2	5	1
165	3	2	3	5	1
165	3	2	4	5	1
165	3	3	1	5	1
165	3	3	2	5	1
165	3	3	3	5	1
165	3	3	4	5	1
166	3	1	1	1	0
166	3	1	2	1	1
166	3	1	3	1	1
166	3	1	4	1	1
166	3	2	1	1	1
166	3	2	2	1	1
166	3	2	3	1	1
166	3	2	4	1	1
166	3	3	1	1	1
166	3	3	2	1	2
166	3	3	3	1	2
166	3	3	4	1	1
166	3	1	1	2	0
166	3	1	2	2	0
166	3	1	3	2	1
166	3	1	4	2	1
166	3	2	1	2	1
166	3	2	2	2	1
166	3	2	3	2	1
166	3	2	4	2	1
166	3	3	1	2	1
166	3	3	2	2	2
166	3	3	3	2	1
166	3	3	4	2	1
166	3	1	1	3	0
166	3	1	2	3	0
166	3	1	3	3	1
166	3	1	4	3	1
166	3	2	1	3	1
166	3	2	2	3	1
166	3	2	3	3	1
166	3	2	4	3	1
166	3	3	1	3	1
166	3	3	2	3	2
166	3	3	3	3	1
166	3	3	4	3	1
166	3	1	1	4	0
166	3	1	2	4	0
166	3	1	3	4	1
166	3	1	4	4	1
166	3	2	1	4	1
166	3	2	2	4	1
166	3	2	3	4	1
166	3	2	4	4	1
166	3	3	1	4	1
166	3	3	2	4	2
166	3	3	3	4	1
166	3	3	4	4	1
166	3	1	1	5	0
166	3	1	2	5	0
166	3	1	3	5	1
166	3	1	4	5	1
166	3	2	1	5	1
166	3	2	2	5	1
166	3	2	3	5	1
166	3	2	4	5	1
166	3	3	1	5	1
166	3	3	2	5	2
166	3	3	3	5	1
166	3	3	4	5	0
167	3	1	1	1	0
167	3	1	2	1	1
167	3	1	3	1	3
167	3	1	4	1	2
167	3	2	1	1	1
167	3	2	2	1	2
167	3	2	3	1	2
167	3	2	4	1	2
167	3	3	1	1	2
167	3	3	2	1	2
167	3	3	3	1	2
167	3	3	4	1	2
167	3	1	1	2	0
167	3	1	2	2	1
167	3	1	3	2	2
167	3	1	4	2	2
167	3	2	1	2	1
167	3	2	2	2	2
167	3	2	3	2	2
167	3	2	4	2	2
167	3	3	1	2	2
167	3	3	2	2	2
167	3	3	3	2	2
167	3	3	4	2	2
167	3	1	1	3	1
167	3	1	2	3	1
167	3	1	3	3	1
167	3	1	4	3	2
167	3	2	1	3	1
167	3	2	2	3	2
167	3	2	3	3	2
167	3	2	4	3	2
167	3	3	1	3	1
167	3	3	2	3	2
167	3	3	3	3	2
167	3	3	4	3	2
167	3	1	1	4	0
167	3	1	2	4	1
167	3	1	3	4	2
167	3	1	4	4	1
167	3	2	1	4	1
167	3	2	2	4	2
167	3	2	3	4	2
167	3	2	4	4	2
167	3	3	1	4	1
167	3	3	2	4	2
167	3	3	3	4	2
167	3	3	4	4	2
167	3	1	1	5	0
167	3	1	2	5	1
167	3	1	3	5	2
167	3	1	4	5	2
167	3	2	1	5	1
167	3	2	2	5	2
167	3	2	3	5	3
167	3	2	4	5	2
167	3	3	1	5	1
167	3	3	2	5	2
167	3	3	3	5	2
167	3	3	4	5	2
